ID_Lab	Genus	Species	DGroup	data_UCE	data_wanatomy	data_NIRS_hw	data_NIRS_sw	data_NIRS_core_sw	data_NIRS_core_hw	data_NIRS_block_sw	data_NIRS_block_hw	data_massspec	silicagel_leaf	voucher_leaf	heartwood_souche_ETH	heartwood_tronc_ETH	heartwood_carotte_ETH	heartwood_ETH	Bloc_ESSA	Core_ESSA	Heartwood_ESSA	Sapwood_ESSA	Species_ESSA
RZK8087	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8088	Diospyros	mcphersonii	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8089	Diospyros	geayana	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8090	Diospyros	gracilipes	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8091	Polyscias	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8092	Diospyros	filipes	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8093	Diospyros	geayana	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8094	Diospyros	geayana	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8095	Diospyros	mangabensis	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8096	Diospyros	geayana	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8097	Diospyros	louvelii	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8098	Dalbergia	notseen_baronii	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8099	Dalbergia	notseen_sp.	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8100	Diospyros	louvelii	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8101	Leptolaena	pauciflora	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8102	Diospyros	louvelii	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8103	Diospyros	louvelii	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8104	Diospyros	sclerophylla	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8105	Cryptocarya	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8106	Diospyros	sclerophylla	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8107	Sideroxylon	gerrardianum	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8132	Diospyros	parifolia	NA	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	0	NA	0	NA	NA	NA	NA	NA
RZK8133	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	2	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8134	Diospyros	tropophylla	NA	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	0	NA	0	NA	NA	NA	NA	NA
RZK8135	Diospyros	mapingo	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8136	Diospyros	parifolia	NA	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	0	NA	0	NA	NA	NA	NA	NA
RZK8137	Diospyros	mapingo	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	0	NA	0	NA	NA	NA	NA	NA
RZK8138	Diospyros	tropophylla	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8139	Dalbergia	cf._greveana	Greveana	NA	NA	0	0	NA	NA	NA	NA	D2	0	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8140	Dalbergia	greveana	Greveana	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	0	NA	0	NA	NA	NA	NA	NA
RZK8141	Dalbergia	trichocarpa	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8142	Dalbergia	cf._greveana	Greveana	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8143	Dalbergia	densicoma	Pervillei	N6prob, N8	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	0	NA	0	NA	NA	NA	NA	NA
RZK8144	Dalbergia	trichocarpa	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8145	Dalbergia	sp.	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	0	NA	0	NA	NA	NA	NA	NA
RZK8146	Dalbergia	trichocarpa	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8147	Dalbergia	greveana	Greveana	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8148	Dalbergia	chlorocarpa	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8149	Dalbergia	greveana	Greveana	H5	NA	0	0	NA	NA	NA	NA	D2	0	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8150	Dalbergia	greveana	Greveana	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8151	Dalbergia	densicoma	Pervillei	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8152	Dalbergia	chlorocarpa	Chlorocarpa	N7	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8153	Dalbergia	greveana	Greveana	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8154	Dalbergia	densicoma	Pervillei	NA	NA	0	0	NA	NA	NA	NA	D2	1	1	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8155	Dalbergia	chlorocarpa	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	1	NA	1	NA	1.1000000000000001	1.1000000000000001	NA	NA
RZK8156	Dalbergia	chlorocarpa	Chlorocarpa	NA	NA	0	0	NA	1.1000000000000001	NA	NA	D2	1	0	NA	1	NA	1	NA	1.1000000000000001	1.1000000000000001	NA	NA
RZK8157	Dalbergia	chlorocarpa	Chlorocarpa	NA	NA	0	0	NA	1.1000000000000001	NA	NA	D2	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8158	Diospyros	olacinoides	NA	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	0	NA	0	NA	NA	NA	NA	NA
RZK8159	Dalbergia	densicoma	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8160	Dalbergia	greveana	Greveana	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8161	Dalbergia	greveana	Greveana	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8162	Dalbergia	densicoma	Pervillei	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	1	NA	1	NA	NA	NA	NA	NA
RZK8163	Dalbergia	tsiandalana	Pervillei	H5	NA	0	0	NA	NA	NA	NA	D2	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8182	Diospyros	toxicaria	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8184	Diospyros	mcphersonii	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8185	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8186	Diospyros	quadrangularis	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8188	Diospyros	quadrangularis	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8193	Dalbergia	notseen_normandii	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8218	Dalbergia	notseen_normandii	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8219	Dalbergia	normandii	Maritima	N7	NA	0	0	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8220	Dalbergia	hassoldii	Maritima	N7	NA	0	0	NA	NA	NA	NA	NA	2	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8221	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8222	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8223	Dalbergia	notseen_normandii	Maritima	NA	Ravo	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8224	Dalbergia	normandii	Maritima	NA	Ravo	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8226	unknown	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8227	Dalbergia	notseen_normandii	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8228	Dalbergia	notseen_normandii	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8229	Dalbergia	notseen_normandii	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	1	1	0	1	1	1	Dalbergia DM_Sp36
RZK8230	Dalbergia	aff._monticola_Makirovana	Monticola	NA	NA	1	1	1	1	NA	NA	D2	1	0	NA	NA	0	0	0	1	0	1	Dalbergia normandii
RZK8231	Dalbergia	aff._normandii_Makirovana	Maritima	prio_hw	NA	0	1	1	0	NA	NA	NA	0	0	NA	NA	1	1	0	1	1	1	Dalbergia monticola
RZK8232	Dalbergia	aff._monticola_Makirovana	Monticola	NA	NA	1	1	1	1	NA	NA	D2	1	0	NA	NA	1	1	0	1	1	1	Dalbergia monticola
RZK8233	Dalbergia	aff._monticola_Makirovana	Monticola	NA	NA	1	0	0	1	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8234	Diospyros	haplostylis	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8235	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8236	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8237	Diospyros	clusiifolia	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8238	Diospyros	squamosa	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8239	Diospyros	pervilleana	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	0	0	0	1	1	1	Dalbergia monticola
RZK8240	Dalbergia	aff._monticola_Makirovana	Monticola	prio_tax	NA	1	1	1	1	NA	NA	D2	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8241	Polyscias	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8242	Diospyros	squamosa	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	0	0	0	1	1	1	Dalbergia orientalis
RZK8243	Dalbergia	cf._orientalis	Monticola	NA	NA	1	1	1	1	NA	NA	NA	1	0	NA	NA	0	0	0	1	1	1	Dalbergia cf. orientalis
RZK8244	Dalbergia	cf._orientalis	Monticola	prio_geo	NA	1	1	1	1	NA	NA	NA	1	0	NA	NA	1	1	0	1	1	1	Dalbergia DM_Sp14
RZK8245	Dalbergia	aff._occulta	Maritima	N7	NA	1	1	1	1	NA	NA	D2	1	0	NA	NA	0	0	0	1	0	1	Dalbergia orientalis
RZK8246	Dalbergia	cf._orientalis	Monticola	NA	NA	0	1	1	0	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8247	Dalbergia	aff._occulta	Maritima	N7	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8248	Diospyros	lokohensis	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8249	Diospyros	calophylla	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8250	Diospyros	haplostylis	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8251	Diospyros	squamosa	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8252	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8253	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	1	1	0	1	1	1	Dalbergia DM_Sp11
RZK8254	Dalbergia	madagascariensis_antongilensis	Baronii	NA	NA	1	1	1	1	NA	NA	D2	1	0	NA	NA	1	1	0	1	1	1	Dalbergia DM_Sp11
RZK8255	Dalbergia	madagascariensis_antongilensis	Baronii	NA	NA	1	1	1	1	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8256	Diospyros	ferrea	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8257	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	0	0	0	1	1	1	Dalbergia DM_Sp38
RZK8258	Dalbergia	aff._chapelieri_NE	Chapelieri	NA	NA	1	1	1	1	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8259	Diospyros	pervilleana	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8260	Diospyros	calophylla	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8261	Dalbergia	madagascariensis_antongilensis	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8262	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8263	Diospyros	gracilipes	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8264	Diospyros	brevipedicellata	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8266	Dalbergia	razakamalalae	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8267	Dalbergia	aff._monticola_SE	Monticola	N7	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8268	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	1	1	0	1	1	1	Dalbergia orientalis
RZK8269	Dalbergia	orientalis	Monticola	NA	Ravo	1	1	1	1	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8270	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8271	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	1	1	0	1	1	1	Dalbergia orientalis
RZK8272	Dalbergia	orientalis	Monticola	NA	NA	1	1	1	1	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8273	Diospyros	fasimainty	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	1	1	0	1	1	1	Dalbergia DM_Sp09
RZK8274	Dalbergia	aff._monticola_SE	Monticola	N10	NA	1	1	1	1	NA	NA	D2	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8275	Drypetes	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8276	Diospyros	fasimainty	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8277	Diospyros	mandenensis	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	Dalbergia DM_Sp12
RZK8278	Dalbergia	notseen_cloiselii	Baronii	NA	NA	1	1	1	1	NA	NA	NA	1	0	NA	NA	1	1	0	1	1	1	Dalbergia delphinensis
RZK8279	Dalbergia	delphinensis	Baronii	NA	NA	1	1	1	1	NA	NA	D2	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8280	Lowryanthus	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8281	Xylopia	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8282	Homalium	involucratum	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8283	Diospyros	microgracilipes	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8284	Dalbergia	aff._chapelieri_coriaceous	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8285	Diospyros	mimusops	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8286	Diospyros	mimusops	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8287	Diospyros	rubripetiolata	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8288	Diospyros	lewisiae	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8289	Diospyros	mimusops	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8290	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8291	Diospyros	myriophylla	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	0	0	NA	NA	NA	NA	NA
RZK8292	Diospyros	andohahelensis	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8293	Diospyros	squamosa	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8294	Diospyros	occlusa	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8295	Diospyros	gracilipes	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8296	Dalbergia	aff._chapelieri_S	Chapelieri	N7	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8297	Diospyros	andohahelensis	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8298	Melicope	belahe	NA	NA	NA	0	0	NA	NA	NA	NA	NA	2	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8299	Dalbergia	aff._chapelieri_S	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8300	Diospyros	gracilipes	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	1	1	0	1	1	1	Dalbergia orientalis
RZK8301	Dalbergia	aff._chapelieri_NE	Chapelieri	N9	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8302	Diospyros	haplostylis	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	1	NA	NA	0	0	0	1	1	1	Dalbergia cf. chapelieri
RZK8303	Dalbergia	aff._chapelieri_NE	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	D2	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8304	Diospyros	leucocalyx	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8305	Dalbergia	aff._chapelieri_NE	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8306	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8307	Dalbergia	aff._louvelii_Mananara	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	0	0	0	1	1	1	Dalbergia sp.
RZK8308	Dalbergia	aff._chapelieri_NE	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	NA	1	1	NA	NA	NA	NA	NA
RZK8309	Dalbergia	aff._louvelii_Mananara	Maritima	N7	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8310	Diospyros	velutipes	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	1	1	0	1	0	1	Dalbergia maritima var. pubescens
RZK8311	Dalbergia	aff._louvelii_Mananara	Maritima	NA	NA	0	0	NA	NA	NA	NA	D2	0	1	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8312	Dalbergia	aff._chapelieri_NE	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8313	Diospyros	lewisiae	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	1	1	0	1	1	1	Dalbergia DM_Sp19
RZK8314	Dalbergia	aff._louvelii_Mananara	Maritima	N7	NA	1	0	0	1	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8315	Dalbergia	aff._louvelii_Mananara	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8316	Diospyros	lewisiae	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8317	Diospyros	clusiifolia	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8319	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8321	Diospyros	masoalensis	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8322	Diospyros	velutipes	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8323	Dalbergia	aff._monticola_Maroantsetra	Monticola	N8	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8324	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8325	Diospyros	cf._subacuta	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8326	Diospyros	leucocalyx	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8327	Diospyros	haplostylis	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8328	Diospyros	velutina	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8329	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8330	Dalbergia	madagascariensis_antongilensis	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8331	Diospyros	maculata	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8332	Dalbergia	aff._chapelieri_NE	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8333	Diospyros	rubripetiolata	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8334	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8335	Dalbergia	orientalis	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
RZK8336	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA
