ID_Lab	Genus	Species	DGroup	data_UCE	data_wanatomy	data_NIRS_hw	data_NIRS_sw	data_NIRS_core_sw	data_NIRS_core_hw	data_NIRS_block_sw	data_NIRS_block_hw	data_massspec	silicagel_leaf	voucher_leaf	heartwood_souche_ETH	heartwood_tronc_ETH	heartwood_carotte_ETH	heartwood_ETH	Bloc_ESSA	Core_ESSA	Heartwood_ESSA	Sapwood_ESSA	Bio01_temp.annual	Bio02_temp.diurnal	Bio03_isothermality	Bio04_temp.seasonality	Bio05_temp.warmestM	Bio06_temp.coldestM	Bio07_temp.range	Bio08_temp.wettestQ	Bio09_temp.driestQ	Bio10_temp.warmestQ	Bio11_temp.coldestQ	Bio12_prec.annual	Bio13_prec.wettestM	Bio14_prec.driestM	Bio15_prec.seasonality	Bio16_prec.wettestQ	Bio17_prec.driestQ	Bio18_prec.warmestQ	Bio19_prec.coldestQ	elevation	geol	eco2017
ALR2449	Dalbergia	pseudobaronii	Humbertii	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	NA	0	0	0	1	0	1	245.989080765395	49	549	1234.98908076539	286.989080765395	196.989080765395	90	254.989080765395	230.989080765395	257	225	1199.03220949722	255	23	83	716.052277679122	78.5102025594811	457.031324353567	97.5102025594811	22455.2564918181	7	Madagascar dry deciduous forests
ALR2450	Ormocarpum	bernierianum	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	250	49	543.543086868109	1255.45691313189	291	202	90	260	235.456913131891	262	230	1140.17491456793	240	23	81	673.543086868109	78	426.151587142193	96.6085002740845	13271.8880521643	7	Madagascar dry deciduous forests
ALR2451	Dalbergia	purpurascens	Greveana	NA	NA	1	1	1	1	NA	NA	D2	1	0	NA	NA	1	1	0	1	1	1	252	45	532	1268	290	206	84	263	237	264	232	1199.30701152179	257.370688599123	25	83	755.112065797369	86.370688599123	407.538821280696	108.370688599123	10911.1779304594	6	Madagascar dry deciduous forests
ALR2452	Dalbergia	suaresensis	Humbertii	NA	NA	1	1	1	1	NA	NA	D2	1	0	NA	NA	1	1	0	1	1	1	252	45	532	1268	290	206	84	263	237	264	232	1199.30701152179	257.370688599123	25	83	755.112065797369	86.370688599123	407.538821280696	108.370688599123	10911.1779304594	6	Madagascar dry deciduous forests
ALR2453	Dalbergia	purpurascens	Greveana	NA	NA	1	0	0	1	NA	NA	D2	0	0	NA	NA	0	0	0	1	1	1	252	45	532	1268	290	206	84	263	237	264	232	1199.30701152179	257.370688599123	25	83	755.112065797369	86.370688599123	407.538821280696	108.370688599123	10911.1779304594	6	Madagascar dry deciduous forests
ALR2454	unknown	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	NA	1	1	NA	NA	NA	NA	252	45	532	1267.65499132907	290	206	84	263	237	264	232	1210.42737548908	259.345008670934	25	83	762.035026012803	87.1882157637155	411.047340805344	109.702332134409	10941.3607034077	6	Madagascar dry deciduous forests
ALR2455	Caamembeca	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0	NA	NA	NA	NA	252	45	532	1267.65499132907	290	206	84	263	237	264	232	1210.42737548908	259.345008670934	25	83	762.035026012803	87.1882157637155	411.047340805344	109.702332134409	10941.3607034077	6	Madagascar dry deciduous forests
ALR2456	Pongamiopsis	cf._amygdalina	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	252	45	532	1267.69343511709	290	206	84	263	237	264	232	1214.33236914459	260.30656488291	25	83	763.519542892075	87.7225207197707	412.212978009166	110.183892406485	10599.8226328262	6	Madagascar dry deciduous forests
ALR2457	Dalbergia	abrahamii	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	NA	1	1	0	1	1	1	252	45	532	1267.69343511709	290	206	84	263	237	264	232	1214.33236914459	260.30656488291	25	83	763.519542892075	87.7225207197707	412.212978009166	110.183892406485	10599.8226328262	6	Madagascar dry deciduous forests
ALR2460	Dalbergia	humbertii	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	253	44	531	1257	290	207	82	264	238	265	233	1316.97686315513	291.3418080707	26.8954502465574	86	847.683616141401	92	443.951438943033	113.609630872332	9633.31017350103	6	Madagascar dry deciduous forests
ALR2461	Dalbergia	hirtipetala	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	253	44	531	1258	290	207	82	264	238	265	233	1265.92926384482	280.640196510096	26	86	817.757228576316	88.6401965100965	426.1720352685	109.158945185374	8141.24247292919	6	Madagascar dry deciduous forests
ALR2462	Dalbergia	baronii	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	238	37	385	2145	282	185	97	262	216	265	208	2082.81919304625	300	62	45	873.819193046253	206.819193046253	821	327.542420861241	921.436924878682	9	Madagascar humid forests
ALR2548	Ormocarpum	bernierianum	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0	NA	NA	NA	NA	252	45	532	1267.69343511709	290	206	84	263	237	264	232	1214.33236914459	260.30656488291	25	83	763.519542892075	87.7225207197707	412.212978009166	110.183892406485	10599.8226328262	6	Madagascar dry deciduous forests
ALR2550	Dalbergia	monticola	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	182	68	506	2431	243	108	135	211	159	211	146	1570.65640442506	273.414101106266	34	67	811.828202212532	111.414101106266	811.828202212532	175.414101106266	101500.140030596	4	Madagascar subhumid forests
ALR2551	Dalbergia	monticola	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	181	68	506	2428	242	108	135	210	159	210	145	1575.85149528031	275.105139147358	34	67	815.689993366123	112	815.689993366123	176	102407.638730575	4	Madagascar subhumid forests
ALR2552	Dalbergia	monticola	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	181	68	506	2428	242	107.510557163569	135	210	159	210	145	1574.78070646465	275.090049767029	34	67	815.136025320663	112	815.136025320663	176	102907.846476983	4	Madagascar subhumid forests
ALR2553	Dalbergia	monticola	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	181	68	506	2428	242	107.510557163569	135	210	159	210	145	1574.78070646465	275.090049767029	34	67	815.136025320663	112	815.136025320663	176	102907.846476983	4	Madagascar subhumid forests
ALR2555	Dalbergia	pervillei	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	211	95	529	2597	291	112	179	235	174	235	168	913.559403289304	277.57583432234	3	108	694.499295997192	10	376.407734644623	16	76149.0219356003	3	Madagascar succulent woodlands
ALR2556	Dalbergia	pervillei	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	211	95	529	2597	291	112	179	235	174	235	168	913.559403289304	277.57583432234	3	108	694.499295997192	10	376.407734644623	16	76149.0219356003	3	Madagascar succulent woodlands
ALR2557	Dalbergia	greveana	Greveana	N9	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	211	95	529	2597	291	112	179	235	174	235	168	913.559403289304	277.57583432234	3	108	694.499295997192	10	376.407734644623	16	76149.0219356003	3	Madagascar succulent woodlands
ALR2558	Dalbergia	greveana	Greveana	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	211	95	529	2597	291	112	179	235	174	235	168	913.559403289304	277.57583432234	3	108	694.499295997192	10	376.407734644623	16	76149.0219356003	3	Madagascar succulent woodlands
ALR2559	Dalbergia	cf._purpurascens	Greveana	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	211	95	529	2597	291	112	179	235	174	235	168	913.559403289304	277.57583432234	3	108	694.499295997192	10	376.407734644623	16	76149.0219356003	3	Madagascar succulent woodlands
ALR2562	Dalbergia	monticola	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	178	73	515	2503	241	99	142	206.788415436323	140	207	140	1446.01645220998	301.944826958789	25.9300203437568	84	890.071625251191	82.9448269587893	754.126798292402	82.9448269587893	119400.148290346	4	Madagascar subhumid forests
ALR2563	Dalbergia	monticola	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	177	73	516	2501.67596253039	240	98.6759625303869	142	206	139	206	139	1449.38353928599	302.341343988499	25.0256027784199	84	892.375243026453	83	755.349640248033	83	119228.237164996	4	Madagascar subhumid forests
ALR2567	Dalbergia	bracteolata	Bracteolata	prio_geo	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	208	76	504	2610	276	124.842019217818	151	236	167	236	167	775.061950378398	176	8	94	520	28	520	28	64779.770864142	4	Madagascar subhumid forests
ALR2568	Dalbergia	chermezonii	Mollis	prio_geo	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	207	76	505	2606.80681942595	275	124	151	236	166	236	166	775.046863676222	175	8	93	517	29	517	29	65806.6895629427	4	Madagascar subhumid forests
ALR2569	Dalbergia	cf._greveana	Greveana	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	221	102	539	2619	305	116	189	245	185	246	177	725.196128177235	214.943429554192	2	108	538.886859108384	7	291.943429554192	11	63389.7268037157	3	Madagascar succulent woodlands
ALR2570	Dalbergia	greveana	Greveana	N9	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	221	102	539	2619	305	116	189	245	185	246	177	725.196128177235	214.943429554192	2	108	538.886859108384	7	291.943429554192	11	63389.7268037157	3	Madagascar succulent woodlands
ALR2571	Dalbergia	chermezonii	Mollis	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	221	102	539	2619	305	116	189	245	185	246	177	725.196128177235	214.943429554192	2	108	538.886859108384	7	291.943429554192	11	63389.7268037157	3	Madagascar succulent woodlands
ALR2572	Dalbergia	pervillei	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	221	102	539	2619	305	116	189	245	185	246	177	725.196128177235	214.943429554192	2	108	538.886859108384	7	291.943429554192	11	63389.7268037157	3	Madagascar succulent woodlands
ALR2574	Dalbergia	greveana	Greveana	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	217	102	540	2621	301	112	190	242	181	242	173	741.658497792962	225.215907659878	2	110	572.647722979635	7	319.470945235761	11	69365.037720443	3	Madagascar succulent woodlands
ALR2575	Dalbergia	greveana	Greveana	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	217	102	540	2620	301	112	190	242	181	242	173	751.895598152514	228.384344349782	2	110	580.868115800805	7	323.578743867204	11	69799.9423859345	3	Madagascar succulent woodlands
ALR2576	Dalbergia	greveana	Greveana	N9	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	218	102	540	2623	302	113	190	243	182	243	174	712.03222186906	215.009745699074	2	109	547.022476169986	6	308.012730470912	10	68089.0991979471	3	Madagascar succulent woodlands
ALR2585	Dalbergia	aff._chapelieri_Manombo	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	231	43	414	2211	279	174	104	256	210	259	200	2535.22727527948	356	83	44	1033.0822440933	266	996	453	10399.6649503085	9	Madagascar humid forests
ALR2592	Dalbergia	aff._chapelieri_Manombo	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	43	412	2206	280	177	104	257	212	261	202	2470.78034520579	346.260115068596	81	44	1004.2601150686	260.260115068596	965.520230137192	444	10071.3222317581	9	Madagascar humid forests
ALR2597	Dalbergia	aff._chapelieri_Manombo	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	43	414	2216	281	176	104	258	212	261	202	2334.19447320692	329	76	44	955.495046680727	243.374968740712	922.409752233101	417.034783492389	6744.14928175115	9	Madagascar humid forests
ALR2620	Dalbergia	razakamalalae	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	231	43	415	2216	278	174	105	255	210	259	199	2433.20784582148	342.347400137491	79	45	997.042200412473	253.347400137491	963.042200412473	432.694800274982	10118.3629357854	9	Madagascar humid forests
ALR2623	Dalbergia	notseen_chapelieri	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	231	43	414	2211	279	174	104	256	210	259	200	2509.87313249574	353	82	44	1024.8914628686	262.421803145512	988.421803145512	448	11911.1859964942	9	Madagascar humid forests
ALR2626	Dalbergia	notseen_chapelieri	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	232	44	416	2217	280	175	105	256	211	259	200	2381.08013759338	334.713278780607	78	45	973.029630946966	249	942.029630946966	423	9828.94322623112	9	Madagascar humid forests
ALR2637	Dalbergia	notseen_chapelieri	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	216.152458019891	42	413.847541980109	2143	262.152458019891	161.152458019891	101	242	196.152458019891	244	185.152458019891	1918.06322113742	262.847541980109	75	36	750.58319869311	245.847541980109	687.062912316718	399.21537033661	35517.643109201	4	Madagascar humid forests
ALR2638	Dalbergia	notseen_cloiselii	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	215.608130517638	42	414	2143	262	161	101	241	196	243	185	1931.79586118742	264.860748120868	75.6461388953651	36	756.50523520646	247.860748120868	691.113365724098	401.860748120868	36001.2327614659	4	Madagascar humid forests
ALR2640	Dalbergia	aff._monticola_SE	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	218	42	413	2144	264	163	101	244	198	246	187	1879.48439124916	256.702632737649	73.4140652081929	36	733.242195624579	241	673.617988538626	391.414065208193	32336.744036567	4	Madagascar humid forests
ALR2641	Dalbergia	notseen_cloiselii	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	219	42	412	2144	265	164	101	244.71211279671	199	246.71211279671	188	1855.63380447351	253.28788720329	72	36	722.770142863643	237.28788720329	666.056560853389	386.28788720329	30455.9376921196	4	Madagascar humid forests
ALR2649	Dalbergia	notseen_chermezonii	Mollis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	52	453	2274	284	169	115	259	213	261	199	995	155	36	47	451	116	385	172	11767.916467304	4	Madagascar spiny thickets
ALR2650	Dalbergia	notseen_chermezonii	Mollis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	52	453	2274	284	169	115	259	213	261	199	995.289249569211	155	36	47	451	116	385	172	11877.7078217364	4	Madagascar spiny thickets
ALR2651	Dalbergia	notseen_chermezonii	Mollis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	52	453	2274	284	169	115	259	213	261	199	996	155	37	47	452	116	385	172.953792188623	11937.4398544706	4	Madagascar spiny thickets
ALR2652	Dalbergia	notseen_chermezonii	Mollis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	52	453	2274	284	169	115	259	213	261	199	996	155	37	47	452	116	385	172.953792188623	11937.4398544706	4	Madagascar spiny thickets
ALR2653	Dalbergia	notseen_chermezonii	Mollis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	232.79150975497	52	453	2274	283.79150975497	169	115	259	212.79150975497	260.79150975497	198.79150975497	1000.72100189015	155.20849024503	37	47	453.20849024503	117	386	174	12966.5653325549	4	Madagascar spiny thickets
ALR2659	Dalbergia	notseen_emirnensis	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	213	42	412.33704968389	2137	259.478262934765	158.478262934765	101	238.478262934765	193.478262934765	240.478262934765	182.478262934765	2066.72141595402	282.721415954021	83	35	808	271	728.243153019256	434	43470.3344582435	4	Madagascar humid forests
ALR2660	Dalbergia	notseen_emirnensis	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	213	42	412.33704968389	2137	259.478262934765	158.478262934765	101	238.478262934765	193.478262934765	240.478262934765	182.478262934765	2066.72141595402	282.721415954021	83	35	808	271	728.243153019256	434	43470.3344582435	4	Madagascar humid forests
ALR2661	Dalbergia	notseen_emirnensis	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	211.106353997513	42	413	2137	257.907082462957	157	101	237	191.907082462957	239	181	2073.69675268892	283.988941760522	83	35	811.896024223479	272	730.988941760522	434.896024223479	44410.8857230806	4	Madagascar humid forests
ALR2662	Dalbergia	notseen_emirnensis	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	210	42	413	2136.28081708214	256.280817082139	155.301245077106	101	235.301245077106	190.280817082139	237.301245077106	179.301245077106	2074.86437624035	284	83	35.6987549228943	812.932188120174	272	731.932188120174	434.932188120174	45633.5989139588	4	Madagascar humid forests
ALR2663	Dalbergia	notseen_emirnensis	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	211	42	413	2136.85746956284	257.067528275615	156.079906479847	101	236.079906479847	191.067528275616	238.079906479847	180.079906479847	2070.62265444159	283	83	35	810.777563082988	271.845091358603	730	434	47110.6624393237	4	Madagascar humid forests
ALR2665	Dalbergia	notseen_emirnensis	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	184.870477284684	45	430	2149	232.870477284684	128.870477284684	104	210.870477284684	165	212.870477284684	154.870477284684	2167.2121822796	306	85	38	881	275	784.212182279602	432	89166.3533944058	4	Madagascar humid forests
ALR2666	Dalbergia	notseen_emirnensis	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	185.593575831542	45	429	2149	233.766281736313	129.593575831541	104	211.766281736313	166	213.766281736313	155.593575831541	2163.40642416846	305.406424168459	84	38	879	274	783	431	86589.1349667134	4	Madagascar humid forests
ALR2667	Dalbergia	notseen_emirnensis	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	185.593575831542	45	429	2149	233.766281736313	129.593575831541	104	211.766281736313	166	213.766281736313	155.593575831541	2163.40642416846	305.406424168459	84	38	879	274	783	431	86589.1349667134	4	Madagascar humid forests
ALR2668	Dalbergia	notseen_emirnensis	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	185.242183365751	45	429.236367318415	2149	233.606508769413	129.242183365751	104	211.606508769413	165.763632681585	213.606508769413	155.242183365751	2163.39349123059	305.393491230587	84	38	879	274	783	431	86644.3656016231	4	Madagascar humid forests
ALR2670	Dalbergia	notseen_chermezonii	Mollis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	234	67	502	2425	292	159	134	262	215	263	197	921.954249996668	186	25	74	553.572144536749	76	433	98	18038.0943481307	9	Madagascar spiny thickets
ALR2675	Dalbergia	notseen_razakamalalae	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	228	42	411	2182	274	171.354927958874	102	254	207.354927958874	255.343787298728	196.343787298728	1643.96660463439	226.020247850866	67	38	649.676460552138	212.020247850866	582.645072041126	324	10378.6110247945	6	Madagascar humid forests
ALR2676	Dalbergia	notseen_razakamalalae	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	228	42	411	2182	274	171.354927958874	102	254	207.354927958874	255.343787298728	196.343787298728	1643.96660463439	226.020247850866	67	38	649.676460552138	212.020247850866	582.645072041126	324	10378.6110247945	6	Madagascar humid forests
ALR2677	Dalbergia	notseen_razakamalalae	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	228	42	411	2181.44623370572	274	171	102	254	207	255	196	1652.95098730862	227.537872179927	67	38	653.169987934781	213.537872179927	586.15148871971	326.075744359855	11129.384009972	6	Madagascar humid forests
ALR2679	Dalbergia	notseen_monticola	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	228	42	411	2181	274	171	102	254	207	255	196	1654.6611612155	228.013760665362	67.0433268920265	38	654.027521330724	214.013760665362	586.027521330724	326.013760665362	10751.4566727962	6	Madagascar humid forests
ALR2680	Dalbergia	notseen_madagascariensis_poolii	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	227.554805913028	42	411	2180.55480591303	273.554805913028	171	102	253.554805913028	207	255	196	1664.99679151212	229.445194086972	67.5004841331959	38	657.825142857092	215.445194086972	589.780776347887	327.934754683149	11089.3568578669	6	Madagascar humid forests
ALR2682	Dalbergia	notseen_razakamalalae	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	226	42	410	2178	272	169.847398802444	102	252	205.847398802444	253.574585137511	194.847398802444	1698.52601197556	233.305202395112	69.152601197556	37	670.932347261874	221.152601197556	599.610404790224	334.305202395112	12245.4413774645	6	Madagascar humid forests
ALR2683	Dalbergia	notseen_madagascariensis_poolii	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	226.692335228587	42	411	2179.64705105506	272.692335228587	170	102	252.692335228587	206	254	195	1694.73726143048	233.327788469185	69	38	669.538323857065	218.615329542826	601.230659085652	334.615329542826	15088.9346323847	6	Madagascar humid forests
ALR2685	Dalbergia	notseen_razakamalalae	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	225	42	410	2175.93124654797	271	169	102	251	205	253	194	1697.04076026982	233.088383786085	71	37	671.043048018636	224.866280446465	594.043048018636	333.954664232551	16253.21546278	6	Madagascar humid forests
ALR2686	Dalbergia	notseen_razakamalalae	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	217.953659181878	42	409	2164.56192042288	263.953659181878	163	101	243.953659181878	197.953659181878	244.953659181878	186.953659181878	1926.99024547439	264.519014386693	80.2595071933465	37	759.73561554385	254.519014386693	675.297535966733	381.957093963811	32547.2175159627	6	Madagascar humid forests
AMA0294	Dalbergia	trichocarpa	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	268	84	595	1322.08958960172	334	192	142	270	248	283	245	1563.15874145336	471.633387769652	0	122	1217.43576408199	1	252.981555515775	3	11433.7713441683	3	Madagascar dry deciduous forests
AMA0300	Dalbergia	bracteolata	Bracteolata	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	269	85	595	1323	335	193	142	274	249	284	246	1590.54674698203	471	0	120.661515935255	1216.20826291728	1	262.94956296755	3	9344.24427444018	20	Madagascar dry deciduous forests
ANS0001	Dalbergia	suaresensis	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	23	405	1148	284	228	56	270	246	272	242	1327.37911255453	359	13	112	1058.66848578147	50	329	71	4144.26894579706	18	Madagascar dry deciduous forests
ANS0002	Dalbergia	hirtipetala	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	23	404	1149	284	228	56	270	246	272	242	1325.04784198112	356.036635858479	13	112	1048.09568396225	50	331	71.7291321473437	4799.70036035239	18	Madagascar dry deciduous forests
ANS0003	Dalbergia	hirtipetala	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1149	283	228	56	269	245	271	241	1332.83955902907	358.548740442142	13	112	1056.58163717385	50	332	72	5170.85535681276	18	Madagascar dry deciduous forests
ANS0004	Dalbergia	hirtipetala	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1149	283	228	56	269	245	271	241	1337.07369072575	359.920928543345	13	112	1060.29942315545	50	333	72	5470.0192807991	18	Madagascar dry deciduous forests
ANS0005	Dalbergia	suaresensis	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	402.814692415256	1148	283	228	56	269	245	271	241	1352.17172376804	367.339507426466	13	113	1081.98641618329	50	334	72	5565.38062483317	18	Madagascar dry deciduous forests
ANS0006	Dalbergia	suaresensis	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	402.971654174899	1148	283	228	56	269	245	271	241	1351.87120116937	367.087513212351	13	113	1081.84285534427	50	334	72	5506.7476345023	18	Madagascar dry deciduous forests
ANS0007	Dalbergia	suaresensis	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	402.978762431977	1148	283	228	56	269	245	271	241	1352.37722370984	367.405726966423	13	113	1082.35598614181	50	334	72	5536.9079744453	18	Madagascar dry deciduous forests
ANS0008	Dalbergia	suaresensis	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	402.885190156969	1148	283	228	56	269	245	271	241	1352.5770325011	367.61873614794	13	113	1082.46222265806	50	334	72	5580.61849170402	18	Madagascar dry deciduous forests
ANS0009	Dalbergia	suaresensis	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1148	283	228	56	269	245	271	241	1352.18012462648	367.176969973553	13	113	1082.18012462648	50	334	72	5481.05242957282	18	Madagascar dry deciduous forests
ANS0010	Dalbergia	hirtipetala	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1149	283	228	56	269	245	271	241	1335.70399319153	359.361364828547	13	112	1059.72272965709	50	333	72	5380.1210912594	18	Madagascar dry deciduous forests
ANS0011	Dalbergia	hirtipetala	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1149	283	228	56	269	245	271	241	1335.45870963956	359.373032417397	13	112	1059.74606483479	50	333	72	5310.07241809753	18	Madagascar dry deciduous forests
